1291595520,1142,1295,1,1
1291595520,1149,1232,1,4
1291595520,1157,1191,3,3
1291595520,1105,1295,1,1
1291595540,1149,1232,1,4
1291595540,1157,1191,3,3
1291595560,1142,1295,1,1
1291595560,1149,1232,1,4
1291595560,1116,1142,1,1
1291595560,1105,1142,1,1
1291595560,1157,1191,3,3
1291595580,1142,1295,1,1
1291595580,1157,1191,3,3
1291595580,1105,1295,1,1
1291595600,1157,1191,3,3
1291595600,1232,1295,4,1
1291595600,1109,1164,1,1
1291595600,1105,1116,1,1
1291595620,1157,1191,3,3
1291595640,1157,1191,3,3
1291595640,1232,1295,4,1
1291595640,1105,1164,1,1
1291595640,1105,1116,1,1
1291595660,1157,1191,3,3
1291595660,1232,1295,4,1
1291595660,1105,1295,1,1
1291595680,1157,1191,3,3
1291595680,1232,1295,4,1
1291595700,1157,1191,3,3
1291595720,1157,1191,3,3
1291595740,1157,1191,3,3
1291595760,1157,1191,3,3
1291595780,1157,1191,3,3
1291595800,1157,1191,3,3
1291595820,1157,1191,3,3
1291595840,1157,1191,3,3
1291595860,1157,1191,3,3
1291595880,1157,1191,3,3
1291595900,1157,1191,3,3
1291595920,1157,1191,3,3
1291595940,1157,1191,3,3
1291595960,1157,1191,3,3
1291595980,1157,1191,3,3
1291596000,1157,1191,3,3
1291596020,1157,1191,3,3
1291596040,1157,1191,3,3
1291596060,1157,1191,3,3
1291596080,1157,1191,3,3
1291596100,1157,1191,3,3
1291596120,1157,1191,3,3
1291596140,1157,1191,3,3
1291596160,1157,1191,3,3
1291596180,1152,1168,3,3
1291596180,1157,1191,3,3
1291596200,1157,1191,3,3
1291596220,1157,1191,3,3
1291596240,1152,1193,3,1
1291596240,1157,1191,3,3
1291596260,1157,1191,3,3
1291596280,1157,1191,3,3
1291596300,1152,1168,3,3
1291596300,1157,1191,3,3
1291596320,1098,1152,4,3
1291596320,1157,1191,3,3
1291596340,1157,1191,3,3
1291596360,1157,1191,3,3
1291596380,1114,1144,1,3
1291596380,1157,1191,3,3
1291596400,1157,1191,3,3
1291596400,1142,1193,1,1
1291596420,1114,1116,1,1
1291596420,1157,1191,3,3
1291596440,1157,1191,3,3
1291596460,1157,1191,3,3
1291596480,1157,1191,3,3
1291596500,1157,1191,3,3
1291596520,1157,1191,3,3
1291596540,1114,1152,1,3
1291596540,1157,1191,3,3
1291596560,1157,1191,3,3
1291596580,1157,1191,3,3
1291596600,1157,1191,3,3
1291596620,1157,1191,3,3
1291596640,1157,1191,3,3
1291596660,1157,1191,3,3
1291596680,1157,1191,3,3
1291596700,1157,1191,3,3
1291596720,1179,1196,4,1
1291596720,1157,1191,3,3
1291596740,1157,1191,3,3
1291596760,1157,1191,3,3
1291596780,1157,1191,3,3
1291596800,1157,1191,3,3
1291596820,1157,1191,3,3
1291596840,1157,1191,3,3
1291596860,1157,1191,3,3
1291596880,1157,1191,3,3
1291596900,1157,1191,3,3
1291596920,1157,1191,3,3
1291596940,1157,1191,3,3
1291596960,1157,1191,3,3
1291596980,1157,1191,3,3
1291597000,1157,1191,3,3
1291597020,1157,1191,3,3
1291597040,1157,1191,3,3
1291597060,1157,1191,3,3
1291597080,1157,1191,3,3
1291597100,1157,1191,3,3
1291597120,1157,1191,3,3
1291597140,1157,1191,3,3
1291597160,1157,1191,3,3
1291597180,1157,1191,3,3
1291597200,1157,1191,3,3
1291597220,1157,1191,3,3
1291597240,1157,1191,3,3
1291597260,1157,1191,3,3
1291597280,1157,1191,3,3
1291597300,1157,1191,3,3
1291597320,1157,1191,3,3
1291597340,1157,1191,3,3
1291597420,1157,1191,3,3
1291597440,1157,1191,3,3
1291597460,1157,1191,3,3
1291597480,1157,1191,3,3
1291597500,1157,1191,3,3
1291597520,1157,1191,3,3
1291597540,1157,1191,3,3
1291597560,1157,1191,3,3
1291597580,1157,1191,3,3
1291597600,1157,1191,3,3
1291597620,1157,1191,3,3
1291597640,1157,1191,3,3
1291597660,1157,1191,3,3
1291597680,1157,1191,3,3
1291597700,1157,1191,3,3
1291597720,1157,1191,3,3
1291597740,1157,1191,3,3
1291597760,1157,1191,3,3
1291597780,1157,1191,3,3
1291597800,1157,1191,3,3
1291597820,1157,1191,3,3
1291597840,1157,1191,3,3
1291597860,1157,1191,3,3
1291597880,1157,1191,3,3
1291597900,1157,1191,3,3
1291597920,1157,1191,3,3
1291597940,1157,1191,3,3
1291597960,1157,1191,3,3
1291597980,1098,1191,4,3
1291598000,1098,1191,4,3
1291598000,1157,1191,3,3
1291598000,1098,1157,4,3
1291598020,1114,1191,1,3
1291598040,1114,1191,1,3
1291598060,1114,1191,1,3
1291598060,1179,1191,4,3
1291598060,1157,1168,3,3
1291598080,1098,1191,4,3
1291598080,1098,1196,4,1
1291598080,1114,1191,1,3
1291598080,1157,1168,3,3
1291598100,1152,1191,3,3
1291598180,1157,1191,3,3
1291598200,1152,1191,3,3
1291598220,1157,1191,3,3
1291598220,1152,1191,3,3
1291598260,1157,1191,3,3
1291598300,1152,1157,3,3
1291598300,1157,1191,3,3
1291598300,1152,1191,3,3
1291598320,1114,1152,1,3
1291598460,1157,1191,3,3
1291598480,1152,1157,3,3
1291598480,1157,1191,3,3
1291598500,1157,1191,3,3
1291598520,1157,1191,3,3
1291598560,1157,1191,3,3
1291598560,1152,1191,3,3
1291598760,1193,1196,1,1
1291598880,1193,1196,1,1
1291598900,1193,1196,1,1
1291598920,1193,1196,1,1
1291599060,1114,1179,1,4
1291599080,1116,1179,1,4
1291599080,1114,1179,1,4
1291599100,1114,1179,1,4
1291599140,1179,1365,4,2
1291599200,1144,1157,3,3
1291599200,1152,1157,3,3
1291599200,1193,1196,1,1
1291599220,1152,1191,3,3
1291599240,1144,1191,3,3
1291599240,1144,1157,3,3
1291599240,1193,1196,1,1
1291599240,1152,1191,3,3
1291599260,1144,1191,3,3
1291599260,1144,1157,3,3
1291599260,1157,1191,3,3
1291599260,1152,1191,3,3
1291599280,1144,1157,3,3
1291599280,1193,1196,1,1
1291599280,1157,1191,3,3
1291599280,1152,1191,3,3
1291599300,1193,1365,1,2
1291599300,1144,1157,3,3
1291599300,1179,1320,4,2
1291599300,1152,1191,3,3
1291599320,1144,1157,3,3
1291599320,1179,1365,4,2
1291599340,1193,1365,1,2
1291599340,1114,1116,1,1
1291599340,1144,1157,3,3
1291599340,1193,1196,1,1
1291599360,1114,1191,1,3
1291599360,1179,1191,4,3
1291599380,1114,1191,1,3
1291599400,1114,1191,1,3
1291599420,1144,1157,3,3
1291599420,1179,1193,4,1
1291599440,1144,1157,3,3
1291599460,1144,1157,3,3
1291599460,1114,1191,1,3
1291599480,1193,1196,1,1
1291599480,1179,1365,4,2
1291599500,1144,1157,3,3
1291599500,1193,1196,1,1
1291599500,1179,1365,4,2
1291599520,1144,1157,3,3
1291599520,1179,1365,4,2
1291599540,1179,1365,4,2
1291599560,1179,1365,4,2
1291599580,1144,1157,3,3
1291599580,1179,1365,4,2
1291599600,1179,1365,4,2
1291599620,1144,1157,3,3
1291599620,1152,1157,3,3
1291599620,1179,1365,4,2
1291599640,1144,1157,3,3
1291599640,1152,1157,3,3
1291599640,1179,1365,4,2
1291599660,1179,1365,4,2
1291599680,1179,1365,4,2
1291599700,1179,1365,4,2
1291599720,1179,1365,4,2
1291599740,1144,1157,3,3
1291599740,1193,1196,1,1
1291599740,1152,1191,3,3
1291599740,1179,1365,4,2
1291599760,1144,1157,3,3
1291599760,1193,1196,1,1
1291599760,1152,1191,3,3
1291599760,1179,1365,4,2
1291599780,1144,1157,3,3
1291599780,1152,1191,3,3
1291599780,1179,1365,4,2
1291599800,1144,1157,3,3
1291599800,1152,1191,3,3
1291599800,1179,1365,4,2
1291599820,1152,1191,3,3
1291599820,1179,1365,4,2
1291599860,1152,1191,3,3
1291599880,1152,1191,3,3
1291599900,1193,1196,1,1
1291599900,1152,1191,3,3
1291599920,1098,1191,4,3
1291599920,1193,1196,1,1
1291599920,1152,1191,3,3
1291599940,1193,1196,1,1
1291599940,1152,1191,3,3
1291599960,1152,1191,3,3
1291599960,1179,1365,4,2
1291599980,1193,1196,1,1
1291599980,1179,1365,4,2
1291600000,1193,1196,1,1
1291600000,1152,1191,3,3
1291600020,1193,1196,1,1
1291600020,1152,1191,3,3
1291600040,1193,1196,1,1
1291600040,1152,1191,3,3
1291600060,1193,1196,1,1
1291600080,1193,1196,1,1
1291600080,1168,1191,3,3
1291600100,1193,1196,1,1
1291600100,1168,1191,3,3
1291600120,1193,1196,1,1
1291600140,1193,1196,1,1
1291600140,1157,1191,3,3
1291600160,1193,1196,1,1
1291600180,1193,1196,1,1
1291600180,1157,1191,3,3
1291600200,1193,1196,1,1
1291600200,1098,1114,4,1
1291600200,1157,1191,3,3
1291600220,1144,1191,3,3
1291600220,1144,1157,3,3
1291600220,1193,1196,1,1
1291600240,1144,1191,3,3
1291600260,1144,1191,3,3
1291600260,1144,1157,3,3
1291600260,1193,1196,1,1
1291600280,1144,1191,3,3
1291600280,1193,1196,1,1
1291600280,1157,1191,3,3
1291600300,1144,1191,3,3
1291600320,1193,1196,1,1
1291600320,1098,1114,4,1
1291600340,1144,1191,3,3
1291600340,1193,1196,1,1
1291600360,1144,1191,3,3
1291600380,1144,1191,3,3
1291600400,1144,1191,3,3
1291600420,1144,1157,3,3
1291600460,1144,1157,3,3
1291600520,1144,1191,3,3
1291600540,1144,1191,3,3
1291600560,1098,1193,4,1
1291600560,1144,1191,3,3
1291600560,1114,1193,1,1
1291600580,1098,1193,4,1
1291600580,1098,1114,4,1
1291600580,1114,1193,1,1
1291600620,1098,1157,4,3
1291600640,1098,1193,4,1
1291600660,1193,1196,1,1
1291600660,1157,1191,3,3
1291600680,1157,1191,3,3
1291600700,1157,1191,3,3
1291600720,1157,1191,3,3
1291600740,1157,1191,3,3
1291600760,1157,1191,3,3
1291600780,1157,1191,3,3
1291600800,1157,1191,3,3
1291600820,1157,1191,3,3
1291600840,1157,1191,3,3
1291600880,1157,1191,3,3
1291600900,1157,1191,3,3
1291600920,1157,1191,3,3
1291600940,1193,1365,1,2
1291600940,1157,1191,3,3
1291601000,1157,1191,3,3
1291601020,1157,1191,3,3
1291601040,1157,1191,3,3
1291601080,1157,1193,3,1
1291601100,1098,1191,4,3
1291601100,1157,1363,3,2
1291601120,1191,1193,3,1
1291601120,1157,1374,3,2
1291601140,1191,1193,3,1
1291601220,1193,1196,1,1
1291601320,1157,1363,3,2
1291601320,1168,1191,3,3
1291601340,1157,1363,3,2
1291601360,1157,1363,3,2
1291601380,1157,1363,3,2
1291601420,1157,1363,3,2
1291601420,1152,1191,3,3
1291601440,1152,1191,3,3
1291601460,1152,1191,3,3
1291601480,1152,1191,3,3
1291601500,1152,1191,3,3
1291601520,1157,1363,3,2
1291601520,1152,1191,3,3
1291601540,1157,1363,3,2
1291601540,1152,1191,3,3
1291601560,1152,1191,3,3
1291601580,1152,1191,3,3
1291601600,1152,1191,3,3
1291601600,1168,1191,3,3
1291601620,1152,1365,3,2
1291601640,1152,1365,3,2
1291601660,1157,1363,3,2
1291601660,1152,1365,3,2
1291601680,1157,1363,3,2
1291601680,1152,1365,3,2
1291601700,1152,1365,3,2
1291601720,1157,1363,3,2
1291601720,1152,1374,3,2
1291601740,1152,1374,3,2
1291601760,1157,1363,3,2
1291601760,1152,1374,3,2
1291601780,1152,1157,3,3
1291601780,1152,1374,3,2
1291601800,1157,1363,3,2
1291601800,1152,1374,3,2
1291601820,1152,1374,3,2
1291601840,1157,1363,3,2
1291601840,1152,1374,3,2
1291601860,1157,1363,3,2
1291601880,1157,1363,3,2
1291601880,1152,1374,3,2
1291601900,1157,1363,3,2
1291601900,1152,1374,3,2
1291601920,1157,1363,3,2
1291601920,1152,1374,3,2
1291601940,1152,1374,3,2
1291601960,1152,1374,3,2
1291601980,1152,1374,3,2
1291601980,1144,1159,3,3
1291602000,1152,1374,3,2
1291602000,1144,1159,3,3
1291602020,1152,1374,3,2
1291602040,1157,1363,3,2
1291602040,1144,1191,3,3
1291602040,1152,1374,3,2
1291602060,1157,1363,3,2
1291602060,1144,1191,3,3
1291602080,1144,1191,3,3
1291602080,1152,1374,3,2
1291602100,1144,1191,3,3
1291602100,1152,1374,3,2
1291602120,1152,1374,3,2
1291602140,1157,1363,3,2
1291602140,1152,1374,3,2
1291602160,1152,1374,3,2
1291602180,1157,1363,3,2
1291602200,1144,1191,3,3
1291602200,1152,1374,3,2
1291602220,1152,1374,3,2
1291602240,1152,1374,3,2
1291602260,1157,1363,3,2
1291602260,1152,1374,3,2
1291602280,1157,1363,3,2
1291602280,1152,1374,3,2
1291602300,1157,1363,3,2
1291602300,1152,1374,3,2
1291602320,1157,1363,3,2
1291602320,1152,1374,3,2
1291602320,1144,1159,3,3
1291602340,1152,1374,3,2
1291602360,1144,1191,3,3
1291602360,1193,1196,1,1
1291602360,1152,1374,3,2
1291602360,1159,1191,3,3
1291602360,1144,1159,3,3
1291602380,1144,1191,3,3
1291602380,1152,1374,3,2
1291602380,1144,1159,3,3
1291602400,1152,1374,3,2
1291602400,1144,1159,3,3
1291602420,1152,1374,3,2
1291602420,1116,1393,1,2
1291602420,1144,1159,3,3
1291602440,1152,1374,3,2
1291602440,1116,1393,1,2
1291602440,1144,1159,3,3
1291602460,1179,1196,4,1
1291602460,1152,1374,3,2
1291602480,1152,1374,3,2
1291602500,1152,1374,3,2
1291602520,1144,1365,3,2
1291602520,1144,1157,3,3
1291602520,1152,1374,3,2
1291602540,1144,1157,3,3
1291602580,1157,1363,3,2
1291602580,1157,1374,3,2
1291602620,1157,1363,3,2
1291602640,1152,1374,3,2
1291602660,1152,1374,3,2
1291602680,1152,1374,3,2
1291602700,1157,1159,3,3
1291602700,1152,1374,3,2
1291602720,1157,1159,3,3
1291602720,1152,1374,3,2
1291602740,1157,1159,3,3
1291602760,1157,1159,3,3
1291602760,1152,1374,3,2
1291602760,1144,1168,3,3
1291602780,1157,1159,3,3
1291602780,1152,1374,3,2
1291602800,1157,1159,3,3
1291602800,1152,1374,3,2
1291602840,1152,1374,3,2
1291602860,1152,1374,3,2
1291602880,1190,1193,1,1
1291602900,1152,1374,3,2
1291602920,1152,1374,3,2
1291602940,1152,1374,3,2
1291603000,1190,1193,1,1
1291603040,1144,1157,3,3
1291603040,1152,1374,3,2
1291603060,1152,1374,3,2
1291603080,1152,1374,3,2
1291603100,1152,1374,3,2
1291603120,1152,1374,3,2
1291603140,1152,1374,3,2
1291603160,1152,1374,3,2
1291603160,1144,1159,3,3
1291603180,1179,1193,4,1
1291603200,1179,1193,4,1
1291603200,1152,1374,3,2
1291603220,1179,1193,4,1
1291603220,1152,1374,3,2
1291603240,1179,1193,4,1
1291603240,1152,1374,3,2
1291603260,1179,1193,4,1
1291603260,1152,1374,3,2
1291603280,1179,1193,4,1
1291603300,1157,1159,3,3
1291603300,1152,1365,3,2
1291603300,1179,1190,4,1
1291603320,1152,1365,3,2
1291603340,1193,1196,1,1
1291603360,1144,1159,3,3
1291603400,1193,1196,1,1
1291603400,1179,1190,4,1
1291603460,1179,1193,4,1
1291603480,1179,1193,4,1
1291603480,1116,1393,1,2
1291603500,1179,1193,4,1
1291603520,1179,1196,4,1
1291603560,1179,1196,4,1
1291603560,1116,1393,1,2
1291603580,1179,1196,4,1
1291603580,1179,1193,4,1
1291603620,1179,1196,4,1
1291603640,1098,1144,4,3
1291603640,1179,1196,4,1
1291603660,1098,1159,4,3
1291603660,1179,1193,4,1
1291603680,1098,1144,4,3
1291603680,1179,1193,4,1
1291603700,1179,1196,4,1
1291603700,1179,1193,4,1
1291603700,1144,1159,3,3
1291603720,1179,1193,4,1
1291603740,1179,1193,4,1
1291603760,1179,1193,4,1
1291603760,1144,1159,3,3
1291603780,1179,1196,4,1
1291603780,1179,1193,4,1
1291603780,1116,1365,1,2
1291603800,1179,1196,4,1
1291603800,1116,1365,1,2
1291603820,1116,1365,1,2
1291603840,1152,1159,3,3
1291603840,1179,1193,4,1
1291603840,1116,1365,1,2
1291603840,1159,1191,3,3
1291603860,1179,1193,4,1
1291603860,1116,1365,1,2
1291603880,1179,1193,4,1
1291603880,1116,1365,1,2
1291603880,1179,1190,4,1
1291603880,1144,1159,3,3
1291603900,1179,1193,4,1
1291603900,1116,1365,1,2
1291603900,1144,1159,3,3
1291603920,1152,1191,3,3
1291603920,1179,1193,4,1
1291603920,1116,1365,1,2
1291603920,1179,1190,4,1
1291603920,1144,1159,3,3
1291603940,1152,1191,3,3
1291603940,1179,1193,4,1
1291603940,1179,1190,4,1
1291603960,1152,1191,3,3
1291603960,1179,1193,4,1
1291603960,1116,1365,1,2
1291603980,1152,1191,3,3
1291603980,1179,1193,4,1
1291604000,1152,1191,3,3
1291604000,1179,1193,4,1
1291604020,1179,1196,4,1
1291604020,1152,1191,3,3
1291604040,1152,1191,3,3
1291604060,1152,1191,3,3
1291604080,1152,1191,3,3
1291604080,1152,1159,3,3
1291604080,1159,1191,3,3
1291604100,1152,1157,3,3
1291604100,1152,1191,3,3
1291604100,1144,1152,3,3
1291604100,1159,1191,3,3
1291604120,1152,1157,3,3
1291604120,1157,1191,3,3
1291604120,1152,1191,3,3
1291604120,1159,1191,3,3
1291604140,1144,1191,3,3
1291604140,1152,1157,3,3
1291604140,1152,1191,3,3
1291604140,1144,1152,3,3
1291604160,1144,1191,3,3
1291604160,1152,1157,3,3
1291604160,1152,1191,3,3
1291604160,1144,1152,3,3
1291604180,1144,1191,3,3
1291604180,1144,1152,3,3
1291604200,1144,1191,3,3
1291604200,1152,1157,3,3
1291604200,1152,1191,3,3
1291604200,1144,1152,3,3
1291604220,1144,1191,3,3
1291604220,1152,1191,3,3
1291604240,1144,1191,3,3
1291604240,1152,1157,3,3
1291604240,1193,1196,1,1
1291604240,1152,1191,3,3
1291604260,1144,1191,3,3
1291604280,1144,1191,3,3
1291604280,1152,1157,3,3
1291604280,1152,1191,3,3
1291604280,1159,1191,3,3
1291604300,1152,1191,3,3
1291604300,1159,1191,3,3
1291604340,1159,1191,3,3
1291604360,1159,1191,3,3
1291604360,1144,1159,3,3
1291604380,1144,1152,3,3
1291604380,1152,1159,3,3
1291604380,1179,1190,4,1
1291604380,1144,1159,3,3
1291604400,1144,1191,3,3
1291604400,1144,1157,3,3
1291604400,1190,1191,1,3
1291604400,1179,1196,4,1
1291604400,1157,1191,3,3
1291604400,1144,1152,3,3
1291604400,1152,1159,3,3
1291604400,1179,1193,4,1
1291604400,1159,1191,3,3
1291604420,1144,1191,3,3
1291604420,1144,1157,3,3
1291604420,1157,1191,3,3
1291604420,1152,1191,3,3
1291604420,1159,1191,3,3
1291604440,1157,1191,3,3
1291604440,1159,1191,3,3
1291604460,1144,1191,3,3
1291604460,1157,1191,3,3
1291604460,1159,1191,3,3
1291604480,1144,1191,3,3
1291604480,1157,1191,3,3
1291604500,1144,1191,3,3
1291604500,1157,1191,3,3
1291604500,1144,1159,3,3
1291604520,1144,1191,3,3
1291604520,1157,1191,3,3
1291604520,1159,1191,3,3
1291604520,1144,1159,3,3
1291604540,1144,1191,3,3
1291604540,1157,1191,3,3
1291604540,1159,1191,3,3
1291604560,1144,1157,3,3
1291604560,1159,1191,3,3
1291604580,1144,1157,3,3
1291604580,1193,1196,1,1
1291604580,1159,1191,3,3
1291604600,1144,1157,3,3
1291604720,1144,1191,3,3
1291604720,1157,1191,3,3
1291604720,1159,1191,3,3
1291604740,1144,1191,3,3
1291604740,1157,1191,3,3
1291604760,1144,1191,3,3
1291604780,1144,1191,3,3
1291604780,1168,1191,3,3
1291604800,1144,1191,3,3
1291604820,1144,1191,3,3
1291604840,1144,1191,3,3
1291604860,1144,1191,3,3
1291604880,1144,1191,3,3
1291604880,1168,1191,3,3
1291604900,1144,1191,3,3
1291604900,1168,1191,3,3
1291604920,1168,1191,3,3
1291604940,1144,1179,3,4
1291604940,1168,1191,3,3
1291604960,1168,1191,3,3
1291604960,1159,1191,3,3
1291604980,1159,1191,3,3
1291605000,1159,1191,3,3
1291605020,1159,1168,3,3
1291605080,1193,1196,1,1
1291605180,1098,1196,4,1
1291605220,1098,1193,4,1
1291605220,1193,1196,1,1
1291605220,1098,1261,4,1
1291605240,1098,1193,4,1
1291605240,1193,1196,1,1
1291605260,1098,1196,4,1
1291605520,1098,1193,4,1
1291605560,1098,1193,4,1
1291605680,1116,1378,1,2
1291605720,1144,1157,3,3
1291605760,1144,1157,3,3
1291605780,1157,1159,3,3
1291605820,1116,1378,1,2
1291605940,1157,1159,3,3
1291605960,1157,1191,3,3
1291605980,1157,1191,3,3
1291606000,1157,1159,3,3
1291606000,1157,1191,3,3
1291606020,1191,1193,3,1
1291606020,1159,1191,3,3
1291606040,1157,1191,3,3
1291606040,1159,1191,3,3
1291606060,1157,1159,3,3
1291606060,1157,1191,3,3
1291606060,1159,1191,3,3
1291606080,1159,1191,3,3
1291606100,1159,1191,3,3
1291606120,1159,1191,3,3
